id_prov,parrent_id,type,,Период на принятие,Период на исполнение,Сезонность,Аварийная
1,3094,2362. 9327. Разъяснить порядок аттестации руководителей и педагогических кадров,,24,96,Вне зависимости от сезона,
1,3094,2362. 9329. Оказать содействие о награждении работников образования,,24,96,Вне зависимости от сезона,
1,3094,2362. 9332. Разъяснить порядок трудоустройства руководителей государственных образовательных организаций,,24,96,Вне зависимости от сезона,
1,3094,2363. 9339. Обеспечить капитальный ремонт функционирующих детских садов,,24,192,Вне зависимости от сезона,
1,3094,2363. 9341. Отремонтировать помещения учреждения,,24,168,Вне зависимости от сезона,
1,3094,2363. 9333. Восстановить работоспособность систем канализации,,24,168,Вне зависимости от сезона,
1,3094,2363. 9340. Отремонтировать/покрасить ограждения территории учреждения,,24,192,Вне зависимости от сезона,
1,3094,2363. 9334. Отремонтировать спортивный стадион,,24,192,Вне зависимости от сезона,
1,3094,2363. 9336. Восстановить работоспособность систем водоснабжения,,24,168,Вне зависимости от сезона,
1,3094,2363. 9338. Отремонтировать дорожки на территории школы,,24,192,Вне зависимости от сезона,
1,3094,2363. 9335. Отремонтировать здание учреждения,,24,168,Вне зависимости от сезона,
1,3094,2363. 9337. Восстановить работоспособность систем электроснабжения,,24,168,Вне зависимости от сезона,
1,3094,2364. 9343. Кронировать  и удалить сухостойные/аварийные  деревья,,24,168,Вне зависимости от сезона,
1,3094,2364. 9342. Восстанновить уличное освещение территории,,24,168,Вне зависимости от сезона,
1,3094,"2364. 9345. Очистить территорию от листьев, мусора",,24,168,Вне зависимости от сезона,
1,3094,"2364. 9344. Очистить территорию учреждения от льда, снега",,24,168,Зимний период,
1,3094,2365. 9351. Обустроить места для переодевания детей,,24,168,Вне зависимости от сезона,
1,3094,2365. 9350. Отремонтировать мебель/учебное оброрудование,,24,168,Вне зависимости от сезона,
1,3094,2365. 9346. Организовать питьевой режим,,24,168,Вне зависимости от сезона,
1,3094,2365. 9348. Проверить соблюдение СаНПиН в помещениях,,24,168,Вне зависимости от сезона,
1,3094,2365. 9349. Обеспечить надлежащий тепловой режим в помещениях,,24,168,Вне зависимости от сезона,
1,3094,2365. 9347. Поставить  мебель/оборудование в учебных классах,,24,168,Вне зависимости от сезона,
1,3094,2366. 9353. Изменить маршрут следования школьного автобуса,,24,96,Вне зависимости от сезона,
1,3094,2366. 9352. Внести измененние в расписание школьного автобуса,,24,96,Вне зависимости от сезона,
1,3094,2366. 9354. Организовать новый маршрут  следования школьного автобуса,,24,96,Вне зависимости от сезона,
1,3094,2367. 9361. Принять меры в связи с несчастным случаем,,24,168,Вне зависимости от сезона,
1,3094,2367. 9362. Организовать пост охраны,,24,168,Вне зависимости от сезона,
1,3094,2367. 9359. Принять меры в связи с отсутствием охраны на посту,,24,168,Вне зависимости от сезона,
1,3094,"2367. 9355. Очистить кровлю от сосулек, снега/убрать наледь",,24,168,Вне зависимости от сезона,
1,3094,2367. 9363. Установить видеонаблюдение,,24,168,Вне зависимости от сезона,
1,3094,2367. 9358. Отремонтировать систему видеонаблюдения,,24,168,Вне зависимости от сезона,
1,3094,2367. 9357. Применить меры к сотруднику охраны   (за не исполнение/недобросовестное исполнение служебных обязанностей),,24,168,Вне зависимости от сезона,
1,3094,2367. 9360. Отловить безнадзорных собак на территории,,24,96,Вне зависимости от сезона,
1,3094,2367. 9356. Проверить наличие договора на охранную деятельность,,24,96,Вне зависимости от сезона,
1,3094,2367. 9364. Обеспечить безопастное использование  и содержание МАФов ворота/качели/горки,,24,168,Вне зависимости от сезона,
1,3094,"2368. 9366. Построить плоскостное спортивное сооружение ( стадион, спортивная площадка, хоккейная коробка, футбольное поле)",,24,96,Вне зависимости от сезона,
1,3094,2368. 9365. Построить новую школу,,24,96,Вне зависимости от сезона,
1,3094,2369. 9368. Скорректировать недостоверную/ неполную информацию на сайте ОО,,24,168,Вне зависимости от сезона,
1,3094,2369. 9367. Проверить работоспасобность сайта ОО,,24,192,Вне зависимости от сезона,
1,3094,"2370. 9370. Разъяснить порядок выплаты заработной платы учебно-вспомогательного персонала (вожатый, дежурный по режиму, секретарь учебной ча",,24,96,Вне зависимости от сезона,
1,3094,"2370. 9372. Разъяснить порядок определение размера выплаты заработной платы педагогическим работникам школ, в том числе учителям",,24,96,Вне зависимости от сезона,
1,3094,2370. 9373. Разъяснить порядок выплаты заработной платы младшего обслуживающего персонала (повара и др),,24,96,Вне зависимости от сезона,
1,3094,"2370. 9371. Проверить факты нарушений выплаты заработной платы, в том числе доплат,  надбавок и выплат стимулирующего характера",,24,168,Вне зависимости от сезона,
1,3094,"2370. 9369. Разъяснить порядок выплаты заработной платы административно-управленческому персоналу (директорам, заместителям и др.)",,24,96,Вне зависимости от сезона,
1,3095,2385. 9443. Принять меры по восстановлению водоснабжения в МКД,,24,192,Вне зависимости от сезона,Да
1,3095,2385. 9444. Устранить недостаточное давление воды в МКД,,24,192,Вне зависимости от сезона,Да
1,3096,2386. 9445. Установить контейнерную площадку,,24,192,Вне зависимости от сезона,
1,3097,"2387. 9452. Привлечь к ответственности за непринятие мер по удалению усохших или поврежденных деревьев, представляющих угрозу для безопаснос",,24,192,Вне зависимости от сезона,
1,3097,"2387. 9453. Привлечь к ответственности за выполнение земляных работ на газонах, зеленых насаждениях в отсутствие ордера",,24,192,Вне зависимости от сезона,
1,3097,"2387. 9446. Привлечь за ненадлежащее содержание газонов, зеленых насаждений (окос травы, уборка скошенной травы)",,24,192,Летний период,
1,3097,2387. 9448. Привлечь к ответственности за  отсутствие ограждения и освещения места производства земляных работ,,24,192,Вне зависимости от сезона,
1,3097,"2387. 9457. Привлечь к ответственности за повреждение деревьев, кустарников, газонов и цветников, за самовольную вырубку деревьев, кустарник",,24,192,Вне зависимости от сезона,
1,3097,"2387. 9451. Привлечь к ответственности за мойку транспортных средств (слив топлива, масел) на газонах, зеленых насаждениях",,24,192,Вне зависимости от сезона,
1,3097,"2387. 9449. Привлечь к ответственности за сжигание листвы, травы, частей деревьев, растительных остатков, мусора на газонах, зеленых насажде",,24,192,Вне зависимости от сезона,
1,3097,"2387. 9450. Привлечь к ответственности за отсутствие уборки мусора с газонов, зеленых насаждений",,24,192,Вне зависимости от сезона,
1,3097,"2387. 9454. Привлечь к ответственности за складирование загрязненного снега на газонах, зеленых насаждениях",,24,192,Вне зависимости от сезона,
1,3097,"2387. 9456. Привлечь к ответственности за наличие свалки, навала мусора на газонах, зеленых насаждениях",,24,192,Вне зависимости от сезона,
1,3097,2387. 9447. Привлечь к ответственности за невосстановление благоустройства после проведения земляных работ,,24,192,Вне зависимости от сезона,
1,3097,"2387. 9455. Привлечь к ответственности за складирование (хранение) строительных материалов (изделий, оборудования, машин и механизмов) на га",,24,192,Вне зависимости от сезона,
1,3097,"2388. 9465. Привлечь к ответственности за размещение транспортных средств, в том числе брошенных и (или) разукомплектованных, на газонах, уч",,24,192,Вне зависимости от сезона,
1,3097,"2455. 9461. Очистить  от загрязненного снега  газоны, зеленые насаждения",,24,72,Вне зависимости от сезона,
1,3097,"2455. 9463. Провести окос травы, убрать скошенную траву",,24,72,Вне зависимости от сезона,
1,3097,"2455. 9464. Провести уборку  газонов, зеленых насаждений от мусора",,24,72,Вне зависимости от сезона,
1,3097,2455. 9458. Восстановить благоустройство территории после проведения земляных работ,,24,192,Вне зависимости от сезона,
1,3097,"2455. 9462. Устранить свалку или навал мусора на газонах, зеленых насаждениях",,24,192,Вне зависимости от сезона,
1,3097,2455. 9460. Установить ограждение и освещение места производства земляных работ,,24,72,Вне зависимости от сезона,
1,3097,2455. 9459. Провести  удаление (опиловку) аварийных деревьев и кустарников,,24,192,Вне зависимости от сезона,
1,3098,"2396. 9497. Вернуть государственную пошлину, уплаченную за лицензию на медицинскую деятельность",,24,96,Вне зависимости от сезона,
1,3098,"2396. 9498. Вернуть государственную пошлину, уплаченную за лицензию на оборот наркотическими средствами",,24,96,Вне зависимости от сезона,
1,3098,"2396. 9496. Предоставить информацию о том, как вернуть государственную пошлину",,24,96,Вне зависимости от сезона,
1,3098,2397. 9499. Предоставить информацию о ранее выданной лицензии на оборот наркотических средств.,,24,96,Вне зависимости от сезона,
1,3098,2397. 9501. Предоставить информацию о ранее выданной лицензии на медицинскую деятельность,,24,96,Вне зависимости от сезона,
1,3098,2397. 9500. Предоставить информацию о ранее выданной лицензии на фармацевтическую  деятельность,,24,96,Вне зависимости от сезона,
1,3098,2398. 9502. Предоставить информацию о необходимости продления/переоформления лицензии,,24,96,Вне зависимости от сезона,
1,3098,2398. 9504. Предоставить информацию о порядке предоставления лицензии на оборот наркотических средств,,24,96,Вне зависимости от сезона,
1,3098,2398. 9503. Предоставить информацию о порядке предоставления лицензии на медицинскую деятельность,,24,96,Вне зависимости от сезона,
1,3098,2398. 9505. Предоставить информацию о порядке предоставления лицензии на фармацевтическую деятельность,,24,96,Вне зависимости от сезона,
1,3098,2399. 9507. Предоставить информацию о требованиях по подготовке специалистов по конкретным видам работ/услуг,,24,96,Вне зависимости от сезона,
1,3098,2399. 9508. Предоставить информацию о порядке осуществления конкретных видов работ/услуг,,24,96,Вне зависимости от сезона,
1,3098,2399. 9506. Предоставить информацию о требованиях при наличии оборудования по конкретным видам работ/услуг,,24,96,Вне зависимости от сезона,
1,3099,"2400. 9510. Убрать грязь, мусор в салоне",,24,192,Вне зависимости от сезона,
1,3099,2400. 9511. Отрегулировать температурный режим в салоне,,24,192,Вне зависимости от сезона,
1,3099,2400. 9509. Оборудовать транспортное средство для доступа маломобильных групп населения,,24,192,Вне зависимости от сезона,
1,3099,2400. 9512. Повысить уровень комфорта в салоне,,24,192,Вне зависимости от сезона,
1,3099,2401. 9514. Обеспечить работу валидаторов,,24,192,Вне зависимости от сезона,
1,3099,2401. 9515. Устранить техническую неисправность транспортного средства,,24,192,Вне зависимости от сезона,
1,3099,2401. 9513. Привести транспортное средство в надлежащий внешний вид,,24,192,Вне зависимости от сезона,
1,3099,2402. 9517. Обеспечить соблюдение правил поведения водительского и кондукторского состава,,24,192,Вне зависимости от сезона,
1,3099,2402. 9516. Привлечь водителя к ответственности за нарушение правил дорожного движения,,24,192,Вне зависимости от сезона,
1,3099,2403. 9518. Обеспечить предоставление  размена купюр при оплате,,24,96,Вне зависимости от сезона,
1,3099,2403. 9519. Обеспечить выдачу билетов при проезде,,24,192,Вне зависимости от сезона,
1,3100,2404. 9520. Организовать паромную переправу,,24,192,Вне зависимости от сезона,
1,3100,2404. 9524. Установить оборудование для доступа маломобильных групп населения,,24,192,Вне зависимости от сезона,
1,3100,2404. 9521. Добавить новый маршрут,,24,192,Вне зависимости от сезона,
1,3100,2404. 9522. Разместить расписание водного транспорта,,24,192,Вне зависимости от сезона,
1,3100,2404. 9523. Разъяснить порядок предоставления льгот,,24,192,Вне зависимости от сезона,
1,3100,2405. 9525. Измененить схему воздушного движения,,24,192,Вне зависимости от сезона,
1,3101,2406. 9533. Устранить ошибку в квитанции в части начисления взносов на капитальный ремонт.,,24,192,Вне зависимости от сезона,
1,3101,2406. 9531. Провести перерасчет платы за некачественно оказанные коммунальные услуги,,24,192,Вне зависимости от сезона,
1,3101,2406. 9532. Провести перерасчет платы за некачественно оказанные жилищные услуги,,24,192,Вне зависимости от сезона,
1,3101,2406. 9526. Разъяснить основания взимания комиссионного вознаграждения,,24,96,Вне зависимости от сезона,
1,3101,2406. 9534. Обеспечить проведение мероприятий по розыску платежа,,24,96,Вне зависимости от сезона,
1,3101,"2406. 9530. Устранить ошибку в квитанции в части объемов оказанных услуг по горячему, холодному водоснабжению или электроснабжению на общедо",,24,192,Вне зависимости от сезона,
1,3101,2406. 9536. Устранить ошибку в квитанции части расчета долга за жилищно-коммунальные услуги.,,24,192,Вне зависимости от сезона,
1,3101,2406. 9528. Исключить из квитанции плату за услугу.,,24,192,Вне зависимости от сезона,
1,3101,"2406. 9535. Устранить ошибку в квитанции в части объемов оказанной коммунальной услуги ""отопление""",,24,192,Вне зависимости от сезона,
1,3101,"2406. 9538. Устранить ошибку в ЕПД в начислении платы по услугам водо-, электро-, газоснабжения, потребленных в жилом помещении.",,24,192,Вне зависимости от сезона,
1,3101,2406. 9527. Разъяснить порядок определения кода валюты в расчетном счете,,24,96,Вне зависимости от сезона,
1,3101,2406. 9537. Разъяснить порядок использования специального банковского счета,,24,96,Вне зависимости от сезона,
1,3101,"2406. 9529. Устранить ошибку в части отражения сведений в ЕПД (ФИО, адрес, тип жилья, количество проживающих, площадь помещений)",,24,192,Вне зависимости от сезона,
1,3102,2407. 9539. Предоставить информацию о сайте медицинского учреждения,,24,96,Вне зависимости от сезона,
1,3102,2408. 9540. Рассмотреть предложения по созданию/доработке электронных медицинских сервисов,,24,96,Вне зависимости от сезона,
1,3102,2409. 9546. Принять меры в связи с некорректным отображением участкового врача,,24,96,Вне зависимости от сезона,
1,3102,2409. 9550. Принять меры в связи с отсутствием участкового врача в личном кабинете,,24,96,Вне зависимости от сезона,
1,3102,2409. 9547. Принять меры в связи с отсутствием возможности вызова врача на дом,,24,96,Вне зависимости от сезона,
1,3102,2409. 9542. Принять меры в связи с некорректным отображением расписания врачей,,24,96,Вне зависимости от сезона,
1,3102,"2409. 9549. Предоставить информацию, которая не найдена на портале",,24,96,Вне зависимости от сезона,
1,3102,2409. 9545. Принять меры в связи с невозможностью записи в лист ожидания,,24,96,Вне зависимости от сезона,
1,3102,2409. 9541. Принять меры в связи с некорректным отображением прикрепления к медицинской организации,,24,96,Вне зависимости от сезона,
1,3102,2409. 9544. Принять меры в связи с отсутствием информации о прикреплении заявителя к медицинской организации,,24,96,Вне зависимости от сезона,
1,3102,2409. 9548. Принять меры в связи с поступающими электронными письмами о записи на прием,,24,96,Вне зависимости от сезона,
1,3102,2409. 9543. Принять меры в связи с неработоспособностью портала государственных и муниципальных услуг Московской области,,24,96,Вне зависимости от сезона,
1,3102,2409. 9551. Принять меры в связи с удалением записей к врачу,,24,96,Вне зависимости от сезона,
1,3102,"2409. 9552. Исправить ошибку, возникающую при вводе номера полиса ОМС",,24,96,Вне зависимости от сезона,
1,3102,2410. 9553. Принять меры в связи с некорректно предоставленной информацией оператором,,24,96,Вне зависимости от сезона,
1,3102,2410. 9554. Обеспечить работоспособность телефонной линии кол-центра,,24,96,Вне зависимости от сезона,
1,3102,2410. 9555. Принять меры в связи с некорректным поведением оператора,,24,96,Вне зависимости от сезона,
1,3102,2410. 9557. Принять меры в связи с отказом в оказании услуги оператором Кол-центра,,24,96,Вне зависимости от сезона,
1,3102,2410. 9556. Принять меры в связи с долгим ожиданием ответа оператора,,24,96,Вне зависимости от сезона,
1,3102,2411. 9559. Установить новый инфомат,,24,96,Вне зависимости от сезона,
1,3102,2411. 9558. Отремонтировать инфомат,,24,96,Вне зависимости от сезона,
1,3103,2412. 9563. Оказать содействие в получении рецепта на расходные материалы для введения лекарств (взр. нас.),,24,96,Вне зависимости от сезона,
1,3103,"2412. 9564. Оказать содействие в получении рецепта на лекарства (не льготные, платные) (взр. нас.)",,24,96,Вне зависимости от сезона,
1,3103,"2412. 9562. Оказать содействие в получении рецепта на лекарства (не льготные, платные) (дет. нас.)",,24,96,Вне зависимости от сезона,
1,3103,"2412. 9560. Оказать содействие в получении рецепта на лекарства (льготные, сильнодействующие, платные) (взр. нас.)",,24,96,Вне зависимости от сезона,
1,3103,"2412. 9565. Оказать содействие в получении рецепта на лекарства (льготные, бесплатные) (дет. нас.)",,24,96,Вне зависимости от сезона,
1,3103,"2412. 9567. Оказать содействие в получении рецепта на лекарства (льготные, сильнодействующие, платные) (дет. нас.)",,24,96,Вне зависимости от сезона,
1,3103,2412. 9566. Оказать содействие в получении рецепта на расходные материалы для введения лекарств (дет. нас.),,24,96,Вне зависимости от сезона,
1,3103,"2412. 9561. Оказать содействие в получении рецепта на лекарства (льготные, бесплатные) (взр. нас.)",,24,96,Вне зависимости от сезона,
1,3103,"2413. 9570. Предоставить информацию про лекарства (не льготные, платные)",,24,96,Вне зависимости от сезона,
1,3103,"2413. 9569. Предоставить информацию про лекарства (льготные, сильнодействующие, платные)",,24,96,Вне зависимости от сезона,
1,3103,"2413. 9571. Предоставить информацию о том какие пациенту положены лекарства (льготные, бесплатные)",,24,96,Вне зависимости от сезона,
1,3103,2413. 9573. Предоставить информацию про расходные материалы для введения лекарств,,24,96,Вне зависимости от сезона,
1,3103,2413. 9568. Предоставить информацию о том какие пациенту положены расходные материалы для введения лекарств,,24,96,Вне зависимости от сезона,
1,3103,"2413. 9575. Предоставить информацию о том какие пациенту положены лекарства (не льготные, платные)",,24,96,Вне зависимости от сезона,
1,3103,"2413. 9572. Предоставить информацию про лекарства (льготные, бесплатные)",,24,96,Вне зависимости от сезона,
1,3103,"2413. 9574. Предоставить информацию о том какие пациенту положены лекарства (льготные, сильнодействующие, платные)",,24,96,Вне зависимости от сезона,
1,3103,"2414. 9586. Оказать содействие в выдаче лекарства с надлежащим сроком годности (льготные, бесплатные)",,24,96,Вне зависимости от сезона,
1,3103,"2414. 9576. Предоставить информацию как жителям других регионов получить лекарства (льготные, сильнодействующие, платные)",,24,96,Вне зависимости от сезона,
1,3103,2414. 9590. Оказать содействие в выдаче расходные материалы с надлежащим сроком годности,,24,96,Вне зависимости от сезона,
1,3103,"2414. 9582. Оказать содействие в выдаче лекарства с надлежащим сроком годности (не льготные, платные)",,24,96,Вне зависимости от сезона,
1,3103,"2414. 9583. Оказать содействие в выдаче лекарства (льготные, сильнодействующие, платные) (взр. нас.)",,24,96,Вне зависимости от сезона,
1,3103,2414. 9581. Провести проверку факта необоснованного требования покупки лекарств за счет пациента,,24,96,Вне зависимости от сезона,
1,3103,2414. 9584. Оказать содействие в выдаче расходные материалы для введения лекарств (дет. нас.),,24,96,Вне зависимости от сезона,
1,3103,"2414. 9592. Провести проверку факта завышения цены на лекарства (не льготные, платные)",,24,96,Вне зависимости от сезона,
1,3103,"2414. 9578. Оказать содействие в выдаче лекарства (не льготные, платные) (взр. нас.)",,24,96,Вне зависимости от сезона,
1,3103,"2414. 9589. Оказать содействие в выдаче лекарства (льготные, сильнодействующие, платные) (дет. нас.)",,24,96,Вне зависимости от сезона,
1,3103,"2414. 9591. Предоставить информацию как жителям других регионов получить лекарства (льготные, бесплатные)",,24,96,Вне зависимости от сезона,
1,3103,"2414. 9587. Оказать содействие в выдаче лекарства (не льготные, платные) (дет. нас.)",,24,96,Вне зависимости от сезона,
1,3103,2414. 9579. Предоставить информацию как жителям других регионов получить расходные материалы для введения лекарств,,24,96,Вне зависимости от сезона,
1,3103,"2414. 9588. Оказать содействие в выдаче лекарства (льготные, бесплатные) (взр. нас.)",,24,96,Вне зависимости от сезона,
1,3103,2414. 9585. Оказать содействие в выдаче расходные материалы для введения лекарств (взр. нас.),,24,96,Вне зависимости от сезона,
1,3103,"2414. 9577. Оказать содействие в выдаче лекарства (льготные, бесплатные) (дет. нас.)",,24,96,Вне зависимости от сезона,
1,3103,2414. 9580. Провести проверку факта отсутствия лекарств в стационаре,,24,96,Вне зависимости от сезона,
1,3103,"2415. 9593. Вернуть денежные средства за лекарства (льготные, бесплатные)",,24,96,Вне зависимости от сезона,
1,3103,"2415. 9594. Вернуть денежные средства за лекарства (льготные, сильнодействующие, платные)",,24,96,Вне зависимости от сезона,
1,3103,2415. 9595. Вернуть денежные средства за расходные материалы для введения лекарств,,24,96,Вне зависимости от сезона,
1,3104,2416. 9596. Рассмотреть предложения по развитию медицинской помощи,,24,96,Вне зависимости от сезона,
1,3104,2417. Медицинская документация (Раменское),,,,Вне зависимости от сезона,
1,3104,2417. 9599. Принять меры в связи с утерей медицинской карты,,24,96,Вне зависимости от сезона,
1,3104,2417. 9597. Принять меры в связи с наличием проблем с получением больничного листа,,24,96,Вне зависимости от сезона,
1,3104,2417. 9598. Принять меры в связи с невыдачей выписки из медицинской карты,,24,96,Вне зависимости от сезона,
1,3104,2417. 9600. Принять меры в связи с порчей медицинской карты,,24,96,Вне зависимости от сезона,
1,3104,2417. 9601. Принять меры в связи с невыдачей заключения на руки,,24,96,Вне зависимости от сезона,
1,3104,2418. 9616. Принять меры в связи с длительным ожиданием в очереди на прием к врачу(жен.консульт.),,24,96,Вне зависимости от сезона,
1,3104,2418. 9618. Провести патронаж(дет.нас.),,24,96,Вне зависимости от сезона,
1,3104,2418. 9613. Проверить факт отказа в проведении вакцинации(дет.нас.),,24,96,Вне зависимости от сезона,
1,3104,2418. 9615. Оказать экстренную и неотложную помощь(жен.консульт.),,24,96,Вне зависимости от сезона,
1,3104,2418. 9617. Сменить врача(взр.нас.),,24,96,Вне зависимости от сезона,
1,3104,2418. 9614. Принять меры в связи с отсутствием врача на приеме(жен.консульт.),,24,96,Вне зависимости от сезона,
1,3104,2418. 9607. Принять меры в связи с длительным ожиданием в очереди на прием к врачу(дет.нас.),,24,96,Вне зависимости от сезона,
1,3104,2418. 9604. Принять меры в связи с длительным ожиданием в очереди на прием к врачу (взр.нас.),,24,96,Вне зависимости от сезона,
1,3104,2418. 9612. Принять меры в связи с отказом в оказании плановой медицинской помощи(взр.нас.),,24,96,Вне зависимости от сезона,
1,3104,2418. 9610. Принять меры в связи с отсутствием врача на приеме(взр.нас.),,24,96,Вне зависимости от сезона,
1,3104,2418. 9605. Сменить врача(дет.нас.),,24,96,Вне зависимости от сезона,
1,3104,2418. 9608. Принять меры в связи с отказом в оказании плановой медицинской помощи(дет.нас.),,24,96,Вне зависимости от сезона,
1,3104,2418. 9603. Оказать экстренную и неотложную помощь(взр.нас.),,24,96,Вне зависимости от сезона,
1,3104,2418. 9606. Сменить врача(жен.консульт.),,24,96,Вне зависимости от сезона,
1,3104,2418. 9611. Принять меры в связи с отсутствием врача на приеме(дет.нас.),,24,96,Вне зависимости от сезона,
1,3104,2418. 9602. Оказать экстренную и неотложную помощь(дет.нас.),,24,96,Вне зависимости от сезона,
1,3104,2418. 9609. Принять меры в связи с отказом в оказании плановой медицинской помощи(жен.консульт.),,24,96,Вне зависимости от сезона,
1,3104,2419. 9623. Провести вакцинацию другой/импортной вакциной(дет.нас.),,24,96,Вне зависимости от сезона,
1,3104,2419. 9620. Разъяснить причину отсутствия вакцины(взр.нас.),,24,96,Вне зависимости от сезона,
1,3104,2419. 9624. Провести вакцинацию другой/импортной вакциной(взр.нас.),,24,96,Вне зависимости от сезона,
1,3104,2419. 9621. Проверить факт отказа в проведении вакцинации(взр.нас.),,24,96,Вне зависимости от сезона,
1,3104,2419. 9622. Предоставить информацию о проведении вакцинации,,24,96,Вне зависимости от сезона,
1,3104,2419. 9619. Разъяснить причину отсутствия вакцины(дет.нас.),,24,96,Вне зависимости от сезона,
1,3104,2420. 9628. Направить перечень специалистов с открытой записью,,24,96,Вне зависимости от сезона,
1,3104,2420. 9625. Разъяснить порядок записи к узким специалистам,,24,96,Вне зависимости от сезона,
1,3104,2420. 9627. Разъяснить порядок записи к врачу,,24,96,Вне зависимости от сезона,
1,3104,2420. 9626. Разъяснить информацию о получении статуса инвалида,,24,96,Вне зависимости от сезона,
1,3104,2421. 9631. Провести проверку в связи с некачественным оказанием медицинской помощи,,24,96,Вне зависимости от сезона,
1,3104,2421. 9629. Разъяснить причину отказа в предоставлении медицинской услуги,,24,96,Вне зависимости от сезона,
1,3104,2421. 9632. Принять меры в связи с нарушением техники забора крови,,24,96,Вне зависимости от сезона,
1,3104,2421. 9630. Принять меры по соблюдению санитарных норм при оказании медицинской помощи,,24,96,Вне зависимости от сезона,
1,3104,2422. 9635. Принять меры в связи с отказом в прикреплении(взр.нас),,24,96,Вне зависимости от сезона,
1,3104,2422. 9633. Принять меры в связи с отказом в прикреплении(дет.нас),,24,96,Вне зависимости от сезона,
1,3104,2422. 9634. Принять меры в связи с отказом в прикреплении(жен.консульт.),,24,96,Вне зависимости от сезона,
1,3104,2423. 9639. Проверить факт удаления записи из листа ожидания,,24,96,Вне зависимости от сезона,
1,3104,2423. 9638. Проверить факт необработки листа ожидания,,24,96,Вне зависимости от сезона,
1,3104,2423. 9637. Принять меры в связи с записью к врачу из листа ожидания без уведомления пациента,,24,96,Вне зависимости от сезона,
1,3104,"2423. 9636. Предоставить информацию о том, как стать донором крови/плазмы",,24,96,Вне зависимости от сезона,
1,3104,2424. 9640. Предоставить информацию о привилегиях донорам,,24,96,Вне зависимости от сезона,
1,3104,2424. 9641. Предоставить информацию о пунктах сдачи крови,,24,96,Вне зависимости от сезона,
1,3104,2424. 9642. Разъяснить порядок проведения процедуры забора крови у донора,,24,96,Вне зависимости от сезона,
1,3104,2425. 9645. Принять меры в связи с отсутствием лекарственных и расходных материалов у выездной бригады,,24,96,Вне зависимости от сезона,
1,3104,2425. 9644. Принять меры в связи с некорректным поведением диспетчеров,,24,96,Вне зависимости от сезона,
1,3104,2425. 9647. Принять меры в связи с некачественным оказанием медицинской помощи выездной бригадой,,24,96,Вне зависимости от сезона,
1,3104,2425. 9646. Разъяснить порядок вызова врача на дом,,24,96,Вне зависимости от сезона,
1,3104,2425. 9643. Принять меры в связи с длительным ожиданием бригады скорой помощи,,24,96,Вне зависимости от сезона,
1,3104,2426. 9648. Принять меры в связи с неявкой врача при вызове на дом,,24,96,Вне зависимости от сезона,
1,3104,2427. 9652. Принять меры в связи с выдачей некачественного детского питания,,24,96,Вне зависимости от сезона,
1,3104,2427. 9654. Рассмотреть предложения по расширению ассортимента детского питания,,24,96,Вне зависимости от сезона,
1,3104,2427. 9651. Рассмотреть предложения по открытию новых пунктов выдачи молочной кухни,,24,96,Вне зависимости от сезона,
1,3104,2427. 9655. Направить информацию о режиме работы пункта выдачи молочной кухни,,24,96,Вне зависимости от сезона,
1,3104,2427. 9657. Принять меры в связи с невыпиской рецепта на детское питание,,24,96,Вне зависимости от сезона,
1,3104,2427. 9653. Разъяснить причины закрытия/нарушения графика работы пункта выдачи молочной кухни,,24,96,Вне зависимости от сезона,
1,3104,2427. 9656. Принять меры в связи с невыдачей детского питания,,24,96,Вне зависимости от сезона,
1,3104,2427. 9650. Принять меры в связи с выдачей неполного комплекта детского питания,,24,96,Вне зависимости от сезона,
1,3104,2427. 9649. Рассмотреть предложения по изменению времени работы пункта выдачи молочной кухни,,24,96,Вне зависимости от сезона,
1,3105,2428. 9661. Устранить очереди в офисе ЕИРЦ,,24,192,Вне зависимости от сезона,
1,3105,2428. 9660. Провести ремонтные работы в офисе ЕИРЦ,,24,192,Вне зависимости от сезона,
1,3105,2428. 9659. Изменить график работы офиса ЕИРЦ,,24,192,Вне зависимости от сезона,
1,3105,"2428. 9658. Обеспечить размещение платежного терминала, кассы для оплаты ЖКУ",,24,192,Вне зависимости от сезона,
1,3105,2429. 9662. Принять меры в связи с некорректным поведением сотрудника ЕИРЦ,,24,192,Вне зависимости от сезона,
1,3105,2430. 9663. Принять меры в связи с недоставкой ЕПД,,24,192,Вне зависимости от сезона,
1,3105,"2430. 9665. Принять меры в связи с некачественной доставкой ЕПД (раскрытые ЕПД, брошены в подъезде и т.д)",,24,192,Вне зависимости от сезона,
1,3105,2430. 9664. Принять меры в связи с несвоевременной доставкой ЕПД,,24,192,Вне зависимости от сезона,
1,3105,2431. 9666. Принять меры в связи с предоставлением некачественной информации специалистами Контактного центра,,72,192,Вне зависимости от сезона,
1,3105,2431. 9667. Обеспечить доступность телефонной линии Контактного центра (КЦ),,72,192,Вне зависимости от сезона,
1,3105,2432. 9670. Восстановить работоспособность сервисов по оплате в ЛКК,,72,192,Вне зависимости от сезона,
1,3105,2432. 9668. Восстановить работоспособность сервисов по регистрации в ЛКК,,72,192,Вне зависимости от сезона,
1,3105,2432. 9669. Восстановить работоспособность сервисов по приему показаний приборов учета,,72,192,Вне зависимости от сезона,
1,3105,2433. 9671. Разъяснть порядок замены/поверки индивидуальных  приборов учета,,24,96,Вне зависимости от сезона,
